1.536	1.588	1.640	1.693	1.745	1.797	1.849	1.901	1.954	2.006
2.058	2.111	2.163	2.216	2.268	2.321	2.374	2.426	2.479	2.532


2.585	2.638	2.691	2.743	2.796	2.849	2.902	2.956	3.009	3.062
3.115	3.168	3.221	3.275	3.328	3.381	3.435	3.488	3.542	3.595
3.649	3.702	3.756	3.809	3.863	3.917	3.971	4.024	4.078	4.132
4.186	4.239	4.293	4.347	4.401	4.455	4.509	4.563	4.617	4.671
4.725	4.780	4.834	4.888	4.942	4.996	5.050	5.105	5.159	5.213


5.268	5.322	5.376	5.431	5.485	5.540	5.594	5.649	5.703	5.758
5.812	5.867	5.921	5.976	6.031	6.085	6.140	6.195	6.249	6.304
6.359	6.414	6.468	6.523	6.578	6.633	6.688	6.742	6.797	6.852
6.907	6.962	7.017	7.072	7.127	7.182	7.237	7.292	7.347	7.402
7.457	7.512	7.567	7.622	7.677	7.732	7.787	7.843	7.898	7.953


8.008	8.063	8.118	8.174	8.229	8.284	8.339	8.394	8.450	8.505
8.560	8.616	8.671	8.726	8.781	8.837	8.892	8.947	9.003	9.058
9.113	9.169	9.224	9.279	9.335	9.390	9.446	9.501	9.556	9.612
9.667	9.723	9.778	9.834	9.889	9.944	10.000	10.055	10.111	10.166
10.222	10.277	10.333	10.388	10.444	10.499	10.555	10.610	10.666	10.721


10.777	10.832	10.888	10.943	10.999	11.054	11.110	11.165	11.221	11.276
11.332	11.387	11.443	11.498	11.554	11.609	11.665	11.720	11.776	11.831
11.887	11.943	11.998	12.054	12.109	12.165	12.220	12.276	12.331	12.387
12.442	12.498	12.553	12.609	12.664	12.720	12.776	12.831	12.887	12.942
12.998	13.053	13.109	13.164	13.220	13.275	13.331	13.386	13.442	13.497


13.553	13.608	13.664	13.719	13.775	13.830	13.886	13.941	13.997	14.052
14.108	14.163	14.219	14.274	14.330	14.385	14.441	14.496	14.552	14.607
14.663	14.718	14.774	14.829	14.885	14.940	14.995	15.051	15.106	15.162
15.217	15.273	15.328	15.383	15.439	15.494	15.550	15.605	15.661	15.716
15.771	15.827	15.882	15.938	15.993	16.048	16.104	16.159	16.214	16.270


16.325	16.380	16.436	16.491	16.547	16.602	16.657	16.713	16.768	16.823
16.879	16.934	16.989	17.044	17.100	17.155	17.210	17.266	17.321	17.376
17.432	17.487	17.542	17.597	17.653	17.708	17.763	17.818	17.874	17.929
17.984	18.039	18.095	18.150	18.205	18.260	18.316	18.371	18.426	18.481
18.537	18.592	18.647	18.702	18.757	18.813	18.868	18.923	18.978	19.033


19.089	19.144	19.199	19.254	19.309	19.364	19.420	19.475	19.530	19.585
19.640	19.695	19.751	19.806	19.861	19.916	19.971	20.026	20.081	20.137
20.192	20.247	20.302	20.357	20.412	20.467	20.523	20.578	20.633	20.688
20.743	20.798	20.853	20.909	20.964	21.019	21.074	21.129	21.184	21.239
21.295	21.350	21.405	21.460	21.515	21.570	21.625	21.680	21.736	21.791


21.846	21.901	21.956	22.011	22.066	22.122	22.177	22.232	22.287	22.342
22.397	22.453	22.508	22.563	22.618	22.673	22.728	22.784	22.839	22.894
22.949	23.004	23.060	23.115	23.170	23.225	23.280	23.336	23.391	23.446
23.501	23.556	23.612	23.667	23.722	23.777	23.833	23.888	23.943	23.999
24.054	24.109	24.164	24.220	24.275	24.330	24.386	24.441	24.496	24.552


24.607	24.662	24.718	24.773	24.829	24.884	24.939	24.995	25.050	25.106
25.161	25.217	25.272	25.327	25.383	25.438	25.494	25.549	25.605	25.661
25.716	25.772	25.827	25.883	25.938	25.994	26.050	26.105	26.161	26.216
26.272	26.328	26.383	26.439	26.495	26.551	26.606	26.662	26.718	26.774
26.829	26.885	26.941	26.997	27.053	27.109	27.165	27.220	27.276	27.332


27.388	27.444	27.500	27.556	27.612	27.668	27.724	27.780	27.836	27.893
27.949	28.005	28.061	28.117	28.173	28.230	28.286	28.342	28.398	28.455
28.511	28.567	28.624	28.680	28.736	28.793	28.849	28.906	28.962	29.019
29.075	29.132	29.188	29.245	29.301	29.358	29.415	29.471	29.528	29.585
29.642	29.698	29.755	29.812	29.869	29.926	29.983	30.039	30.096	30.153


30.210	30.267	30.324	30.381	30.439	30.496	30.553	30.610	30.667	30.724
30.782	30.839	30.896	30.954	31.011	31.068	31.126	31.183	31.241	31.298
31.356	31.413	31.471	31.528	31.586	31.644	31.702	31.759	31.817	31.875
31.933	31.991	32.048	32.106	32.164	32.222	32.280	32.338	32.396	32.455
32.513	32.571	32.629	32.687	32.746	32.804	32.862	32.921	32.979	33.038


33.096	33.155	33.213	33.272	33.330	33.389	33.448	33.506	33.565	33.624
33.683	33.742	33.800	33.859	33.918	33.977	34.036	34.095	34.155	34.214
34.273	34.332	34.391	34.451	34.510	34.569	34.629	34.688	34.748	34.807
34.867	34.926	34.986	35.046	35.105	35.165	35.225	35.285	35.344	35.404
35.464	35.524	35.584	35.644	35.704	35.764	35.825	35.885	35.945	36.005


36.066	36.126	36.186	36.247	36.307	36.368	36.428	36.489	36.549	36.610
36.671	36.732	36.792	36.853	36.914	36.975	37.036	37.097	37.158	37.219
37.280	37.341	37.402	37.463	37.525	37.586	37.647	37.709	37.770	37.831
37.893	37.954	38.016	38.078	38.139	38.201	38.262	38.324	38.386	38.448
38.510	38.572	38.633	38.695	38.757	38.819	38.882	38.944	39.006	39.068


39.130	39.192	39.255	39.317	39.379	39.442	39.504	39.567	39.629	39.692
39.754	39.817	39.880	39.942	40.005	40.068	40.131	40.193	40.256	40.319
40.382	40.445	40.508	40.571	40.634	40.697	40.760	40.823	40.886	40.950
41.013	41.076	41.139	41.203	41.266	41.329	41.393	41.456	41.520	41.583
41.647	41.710	41.774	41.837	41.901	41.965	42.028	42.092	42.156	42.219


42.283	42.347	42.411	42.475	42.538	42.602	42.666	42.730	42.794	42.858
42.922
