! cvtTypeKdegF.data
"typeKdegF" 32 0 1832 4095 1.0 -454 2500 1
!
2.666	2.689	2.712	2.735	2.758	2.781	2.804	2.827	2.850	2.873
2.896	2.920	2.943	2.966	2.989	3.012	3.035	3.058	3.081	3.104
3.127	3.150	3.173	3.196	3.220	3.243	3.266	3.289	3.312	3.335
3.358	3.381	3.404	3.427	3.450	3.473	3.496	3.519	3.543	3.566
3.589	3.612	3.635	3.658	3.681	3.704	3.727	3.750	3.773	3.796

3.819	3.842	3.865	3.888	3.911	3.934	3.957	3.980	4.003	4.026
4.049	4.072	4.095	4.118	4.141	4.164	4.187	4.210	4.233	4.256
4.279	4.302	4.325	4.348	4.371	4.394	4.417	4.439	4.462	4.485
4.508	4.531	4.554	4.577	4.600	4.622	4.645	4.668	4.691	4.714
4.737	4.759	4.782	4.805	4.828	4.851	4.873	4.896	4.919	4.942

4.964	4.987	5.010	5.033	5.055	5.078	5.101	5.124	5.146	5.169
5.192	5.214	5.237	5.260	5.282	5.305	5.327	5.350	5.373	5.395
5.418	5.440	5.463	5.486	5.508	5.531	5.553	5.576	5.598	5.621
5.643	5.666	5.688	5.711	5.733	5.756	5.778	5.801	5.823	5.846
5.868	5.891	5.913	5.936	5.958	5.980	6.003	6.025	6.048	6.070

6.092	6.115	6.137	6.160	6.182	6.204	6.227	6.249	6.271	6.294
6.316	6.338	6.361	6.383	6.405	6.428	6.450	6.472	6.494	6.517
6.539	6.561	6.583	6.606	6.628	6.650	6.672	6.695	6.717	6.739
6.761	6.784	6.806	6.828	6.850	6.873	6.895	6.917	6.939	6.961
6.984	7.006	7.028	7.050	7.072	7.094	7.117	7.139	7.161	7.183

7.205	7.228	7.250	7.272	7.294	7.316	7.338	7.361	7.383	7.405
7.427	7.449	7.471	7.494	7.516	7.538	7.560	7.582	7.604	7.627
7.649	7.671	7.693	7.715	7.737	7.760	7.782	7.804	7.826	7.848
7.870	7.893	7.915	7.937	7.959	7.981	8.003	8.026	8.048	8.070	
8.092	8.114	8.137	8.159	8.181	8.203	8.225	8.248	8.270	8.292

8.314	8.336	8.359	8.381	8.403	8.425	8.448	8.470	8.492	8.514
8.537	8.559	8.581	8.603	8.626	8.648	8.670	8.692	8.715	8.737
8.759	8.782	8.804	8.826	8.849	8.871	8.893	8.916	8.938	8.960
8.983	9.005	9.027	9.050	9.072	9.094	9.117	9.139	9.161	9.184
9.206	9.229	9.251	9.273	9.296	9.318	9.341	9.363	9.385	9.408

9.430	9.453	9.475	9.498	9.520	9.543	9.565	9.588	9.610	9.633
9.655	9.678	9.700	9.723	9.745	9.768	9.790	9.813	9.835	9.858
9.880	9.903	9.926	9.948	9.971	9.993	10.016	10.038	10.061	10.084	
10.106	10.129	10.151	10.174	10.197	10.219	10.242	10.265	10.287	10.310
10.333	10.355	10.378	10.401	10.423	10.446	10.469	10.491	10.514	10.537

10.560	10.582	10.605	10.628	10.650	10.673	10.696	10.719	10.741	10.764
10.787	10.810	10.833	10.855	10.878	10.901	10.924	10.947	10.969	10.992
11.015	11.038	11.061	11.083	11.106	11.129	11.152	11.175	11.198	11.221
11.243	11.266	11.289	11.312	11.335	11.358	11.381	11.404	11.426	11.449
11.472	11.495	11.518	11.541	11.564	11.587	11.610	11.633	11.656	11.679

11.702	11.725	11.748	11.770	11.793	11.816	11.839	11.862	11.885	11.908
11.931	11.954	11.977	12.000	12.023	12.046	12.069	12.092	12.115	12.138
12.161	12.184	12.207	12.230	12.254	12.277	12.300	12.323	12.346	12.369
12.392	12.415	12.438	12.461	12.484	12.507	12.530	12.553	12.576	12.599
12.623	12.646	12.669	12.692	12.715	12.738	12.761	12.784	12.807	12.831

12.854	12.877	12.900	12.923	12.946	12.969	12.992	13.016	13.039	13.062
13.085	13.108	13.131	13.154	13.178	13.201	13.224	13.247	13.270	13.293
13.317	13.340	13.363	13.386	13.409	13.433	13.456	13.479	13.502	13.525
13.549	13.572	13.595	13.618	13.641	13.665	13.688	13.711	13.734	13.757
13.781	13.804	13.827	13.850	13.874	13.897	13.920	13.943	13.967	13.990

14.013	14.036	14.060	14.083	14.106	14.129	14.153	14.176	14.199	14.222
14.246	14.269	14.292	14.316	14.339	14.362	14.385	14.409	14.432	14.455
14.479	14.502	14.525	14.548	14.572	14.595	14.618	14.642	14.665	14.688
14.712	14.735	14.758	14.782	14.805	14.828	14.852	14.875	14.898	14.922
14.945	14.968	14.992	15.015	15.038	15.062	15.085	15.108	15.132	15.155

15.178	15.202	15.225	15.248	15.272	15.295	15.318	15.342	15.365	15.389
15.412	15.435	15.459	15.482	15.505	15.529	15.552	15.576	15.599	15.622
15.646	15.669	15.693	15.716	15.739	15.763	15.786	15.810	15.833	15.856
15.880	15.903	15.927	15.950	15.974	15.997	16.020	16.044	16.067	16.091
16.114	16.138	16.161	16.184	16.208	16.231	16.255	16.278	16.302	16.325

16.349	16.372	16.395	16.419	16.442	16.466	16.489	16.513	16.536	16.560
16.583	16.607	16.630	16.654	16.677	16.700	16.724	16.747	16.771	16.794
16.818	16.841	16.865	16.888	16.912	16.935	16.959	16.982	17.006	17.029
17.053	17.076	17.100	17.123	17.147	17.170	17.194	17.217	17.241	17.264
17.288	17.311	17.335	17.358	17.382	17.406	17.429	17.453	17.476	17.500

17.523	17.547	17.570	17.594	17.617	17.641	17.664	17.688	17.711	17.735
17.759	17.782	17.806	17.829	17.853	17.876	17.900	17.923	17.947	17.971
17.994	18.018	18.041	18.065	18.088	18.112	18.136	18.159	18.183	18.206
18.230	18.253	18.277	18.301	18.324	18.348	18.371	18.395	18.418	18.442
18.466	18.489	18.513	18.536	18.560	18.584	18.607	18.631	18.654	18.678

18.702	18.725	18.749	18.772	18.796	18.820	18.843	18.867	18.890	18.914
18.938	18.961	18.985	19.008	19.032	19.056	19.079	19.103	19.127	19.150
19.174	19.197	19.221	19.245	19.268	19.292	19.316	19.339	19.363	19.386
19.410	19.434	19.457	19.481	19.505	19.528	19.552	19.576	19.599	19.623
19.646	19.670	19.694	19.717	19.741	19.765	19.788	19.812	19.836	19.859

19.883	19.907	19.930	19.954	19.978	20.001	20.025	20.049	20.072	20.096
20.120	20.143	20.167	20.190	20.214	20.238	20.261	20.285	20.309	20.332
20.356	20.380	20.403	20.427	20.451	20.474	20.498	20.522	20.545	20.569
20.593	20.616	20.640	20.664	20.688	20.711	20.735	20.759	20.782	20.806
20.830	20.853	20.877	20.901	20.924	20.948	20.972	20.995	21.019	21.043

21.066	21.090	21.114	21.137	21.161	21.185	21.208	21.232	21.256	21.280
21.303	21.327	21.351	21.374	21.398	21.422	21.445	21.469	21.493	21.516
21.540	21.564	21.587	21.611	21.635	21.659	21.682	21.706	21.730	21.753
21.777	21.801	21.824	21.848	21.872	21.895	21.919	21.943	21.966	21.990
22.014	22.038	22.061	22.085	22.109	22.132	22.156	22.180	22.203	22.227

22.251	22.274	22.298	22.322	22.346	22.369	22.393	22.417	22.440	22.464
22.488	22.511	22.535	22.559	22.582	22.606	22.630	22.654	22.677	22.701
22.725	22.748	22.772	22.796	22.819	22.843	22.867	22.890	22.914	22.938
22.961	22.985	23.009	23.032	23.056	23.080	23.104	23.127	23.151	23.175
23.198	23.222	23.246	23.269	23.293	23.317	23.340	23.364	23.388	23.411

23.435	23.459	23.482	23.506	23.530	23.553	23.577	23.601	23.624	23.648
23.672	23.695	23.719	23.743	23.766	23.790	23.814	23.837	23.861	23.885
23.908	23.932	23.956	23.979	24.003	24.027	24.050	24.074	24.098	24.121
24.145	24.169	24.192	24.216	24.240	24.263	24.287	24.311	24.334	24.358
24.382	24.405	24.429	24.453	24.476	24.500	24.523	24.547	24.571	24.594

24.618	24.642	24.665	24.689	24.713	24.736	24.760	24.783	24.807	24.831
24.854	24.878	24.902	24.925	24.949	24.972	24.996	25.020	25.043	25.067
25.091	25.114	25.138	25.161	25.185	25.209	25.232	25.256	25.279	25.303
25.327	25.350	25.374	25.397	25.421	25.445	25.468	25.492	25.515	25.539
25.563	25.586	25.610	25.633	25.657	25.681	25.704	25.728	25.751	25.775

25.799	25.822	25.846	25.869	25.893	25.916	25.940	25.964	25.987	26.011
26.034	26.058	26.081	26.105	26.128	26.152	26.176	26.199	26.223	26.246
26.270	26.293	26.317	26.340	26.364	26.387	26.411	26.435	26.458	26.482
26.505	26.529	26.552	26.576	26.599	26.623	26.646	26.670	26.693	26.717
26.740	26.764	26.787	26.811	26.834	26.858	26.881	26.905	26.928	26.952

26.975	26.999	27.022	27.046	27.069	27.093	27.116	27.140	27.163	27.187
27.210	27.234	27.257	27.281	27.304	27.328	27.351	27.375	27.398	27.422
27.445	27.468	27.492	27.515	27.539	27.562	27.586	27.609	27.633	27.656
27.679	27.703	27.726	27.750	27.773	27.797	27.820	27.843	27.867	27.890
27.914	27.937	27.961	27.984	28.007	28.031	28.054	28.078	28.101	28.124

28.148	28.171	28.195	28.218	28.241	28.265	28.288	28.311	28.335	28.358
28.382	28.405	28.428	28.452	28.475	28.498	28.522	28.545	28.569	28.592
28.615	28.639	28.662	28.685	28.709	28.732	28.755	28.779	28.802	28.825
28.849	28.872	28.895	28.919	28.942	28.965	28.988	29.012	29.035	29.058
29.082	29.105	29.128	29.152	29.175	29.198	29.221	29.245	29.268	29.291

29.315	29.338	29.361	29.384	29.408	29.431	29.454	29.477	29.501	29.524
29.547	29.570	29.594	29.617	29.640	29.663	29.687	29.710	29.733	29.756
29.780	29.803	29.826	29.849	29.872	29.896	29.919	29.942	29.965	29.989
30.012	30.035	30.058	30.081	30.104	30.128	30.151	30.174	30.197	30.220
30.244	30.267	30.290	30.313	30.336	30.359	30.383	30.406	30.429	30.452

30.475	30.498	30.521	30.545	30.568	30.591	30.614	30.637	30.660	30.683
30.706	30.730	30.753	30.776	30.799	30.822	30.845	30.868	30.891	30.914
30.937	30.961	30.984	31.007	31.030	31.053	31.076	31.099	31.122	31.145
31.168	31.191	31.214	31.237	31.260	31.283	31.306	31.329	31.353	31.376
31.399	31.422	31.445	31.468	31.491	31.514	31.537	31.560	31.583	31.606

31.629	31.652	31.675	31.698	31.721	31.744	31.767	31.790	31.813	31.836
31.859	31.882	31.905	31.927	31.950	31.973	31.996	32.019	32.042	32.065
32.088	32.111	32.134	32.157	32.180	32.203	32.226	32.249	32.272	32.294
32.317	32.340	32.363	32.386	32.409	32.432	32.455	32.478	32.501	32.523
32.546	32.569	32.592	32.615	32.638	32.661	32.683	32.706	32.729	32.752

32.775	32.798	32.821	32.843	32.866	32.889	32.912	32.935	32.958	32.980
33.003	33.026	33.049	33.072	33.094	33.117	33.140	33.163	33.186	33.208
33.231	33.254	33.277	33.300	33.322	33.345	33.368	33.391	33.413	33.436
33.459	33.482	33.504	33.527	33.550	33.573	33.595	33.618	33.641	33.664
33.686	33.709	33.732	33.754	33.777	33.800	33.823	33.845	33.868	33.891

33.913	33.936	33.959	33.981	34.004	34.027	34.049	34.072	34.095	34.117
34.140	34.163	34.185	34.208	34.231	34.253	34.276	34.299	34.321	34.344
34.366	34.389	34.412	34.434	34.457	34.480	34.502	34.525	34.547	34.570
34.593	34.615	34.638	34.660	34.683	34.705	34.728	34.751	34.773	34.796
34.818	34.841	34.863	34.886	34.909	34.931	34.954	34.976	34.999	35.021

35.044	35.066	35.089	35.111	35.134	35.156	35.179	35.201	35.224	35.246
35.269	35.291	35.314	35.336	35.359	35.381	35.404	35.426	35.449	35.471
35.494	35.516	35.539	35.561	35.583	35.606	35.628	35.651	35.673	35.696
35.718	35.741	35.763	35.785	35.808	35.830	35.853	35.875	35.897	35.920
35.942	35.965	35.987	36.009	36.032	36.054	36.077	36.099	36.121	36.144

36.166	36.188	36.211	36.233	36.256	36.278	36.300	36.323	36.345	36.367
36.390	36.412	36.434	36.457	36.479	36.501	36.524	36.546	36.568	36.590
36.613	36.635	36.657	36.680	36.702	36.724	36.746	36.769	36.791	36.813
36.836	36.858	36.880	36.902	36.925	36.947	36.969	36.991	37.014	37.036
37.058	37.080	37.103	37.125	37.147	37.169	37.191	37.214	37.236	37.258

37.280	37.303	37.325	37.347	37.369	37.391	37.413	37.436	37.458	37.480
37.502	37.524	37.547	37.569	37.591	37.613	37.635	37.657	37.679	37.702
37.724	37.746	37.768	37.790	37.812	37.834	37.857	37.879	37.901	37.923
37.945	37.967	37.989	38.011	38.033	38.055	38.078	38.100	38.122	38.144
38.166	38.188	38.210	38.232	38.254	38.276	38.298	38.320	38.342	38.364

38.387	38.409	38.431	38.453	38.475	38.497	38.519	38.541	38.563	38.585
38.607	38.629	38.651	38.673	38.695	38.717	38.739	38.761	38.783	38.805
38.827	38.849	38.871	38.893	38.915	38.937	38.959	38.981	39.003	39.024
39.046	39.068	39.090	39.112	39.134	39.156	39.178	39.200	39.222	39.244
39.266	39.288	39.310	39.331	39.353	39.375	39.397	39.419	39.441	39.463

39.485	39.507	39.529	39.550	39.572	39.594	39.616	39.638	39.660	39.682
39.703	39.725	39.747	39.769	39.791	39.813	39.835	39.856	39.878	39.900
39.922	39.944	39.965	39.987	40.009	40.031	40.053	40.075	40.096	40.118
40.140	40.162	40.183	40.205	40.227	40.249	40.271	40.292	40.314	40.336
40.358	40.379	40.401	40.423	40.445	40.466	40.488	40.510	40.532	40.553	

40.575	40.597	40.619	40.640	40.662	40.684	40.705	40.727	40.749	40.770
40.792	40.814	40.836	40.857	40.879	40.901	40.922	40.944	40.966	40.987
41.009	41.031	41.052	41.074	41.096	41.117	41.139	41.161	41.182	41.204
41.225	41.247	41.269	41.290	41.312	41.334	41.355	41.377	41.398	41.420
41.442	41.463	41.485	41.506	41.528	41.550	41.571	41.593	41.614	41.636

41.657	41.679	41.701	41.722	41.744	41.765	41.787	41.808	41.830	41.851
41.873	41.895	41.916	41.938	41.959	41.981	42.002	42.024	42.045	42.067
42.088	42.110	42.131	42.153	42.174	42.196	42.217	42.239	42.260	42.282
42.303	42.325	42.346	42.367	42.389	42.410	42.432	42.453	42.475	42.496
42.518	42.539	42.560	42.582	42.603	42.625	42.646	42.668	42.689	42.710

42.732	42.753	42.775	42.796	42.817	42.839	42.860	42.882	42.903	42.924
42.946	42.967	42.989	43.010	43.031	43.053	43.074	43.095	43.117	43.138
43.159	43.181	43.202	43.223	43.245	43.266	43.287	43.309	43.330	43.351
43.373	43.394	43.415	43.436	43.458	43.479	43.500	43.522	43.543	43.564
43.585	43.607	43.628	43.649	43.671	43.692	43.713	43.734	43.756	43.777

43.798	43.819	43.841	43.862	43.883	43.904	43.925	43.947	43.968	43.989
44.010	44.031	44.053	44.074	44.095	44.116	44.137	44.159	44.180	44.201
44.222	44.243	44.265	44.286	44.307	44.328	44.349	44.370	44.391	44.413
44.434	44.455	44.476	44.497	44.518	44.539	44.560	44.582	44.603	44.624
44.645	44.666	44.687	44.708	44.729	44.750	44.771	44.793	44.814	44.835

44.856	44.877	44.898	44.919	44.940	44.961	44.982	45.003	45.024	45.045
45.066	45.087	45.108	45.129	45.150	45.171	45.192	45.213	45.234	45.255
45.276	45.297	45.318	45.339	45.360	45.381	45.402	45.423	45.444	45.465
45.486	45.507	45.528	45.549	45.570	45.591	45.612	45.633	45.654	45.675
45.695	45.716	45.737	45.758	45.779	45.800	45.821	45.842	45.863	45.884

45.904	45.925	45.946	45.967	45.988	46.009	46.030	46.051	46.071	46.092
46.113	46.134	46.155	46.176	46.196	46.217	46.238	46.259	46.280	46.300
46.321	46.342	46.363	46.384	46.404	46.425	46.446	46.467	46.488	46.508
46.529	46.550	46.571	46.591	46.612	46.633	46.654	46.674	46.695	46.716	
46.737	46.757	46.778	46.799	46.819	46.840	46.861	46.881	46.902	46.923

46.944	46.964	46.985	47.006	47.026	47.047	47.068	47.088	47.109	47.130
47.150	47.171	47.191	47.212	47.233	47.253	47.274	47.295	47.315	47.336
47.356	47.377	47.398	47.418	47.439	47.459	47.480	47.500	47.521	47.542
47.562	47.583	47.603	47.624	47.644	47.665	47.685	47.706	47.726	47.747
47.767	47.788	47.808	47.829	47.849	47.870	47.890	47.911	47.931	47.952

47.972	47.993	48.013	48.034	48.054	48.075	48.095	48.116	48.136	48.156
48.177	48.197	48.218	48.238	48.258	48.279	48.299	48.320	48.340	48.360
48.381	48.401	48.422	48.442	48.462	48.483	48.503	48.523	48.544	48.564
48.584	48.605	48.625	48.645	48.666	48.686	48.706	48.727	48.747	48.767
48.787	48.808	48.828	48.848	48.869	48.889	48.909	48.929	48.950	48.970

48.990	49.010	49.031	49.051	49.071	49.091	49.111	49.132	49.152	49.172
49.192	49.212	49.233	49.253	49.273	49.293	49.313	49.333	49.354	49.374
49.394	49.414	49.434	49.454	49.474	49.495	49.515	49.535	49.555	49.575
49.595	49.615	49.635	49.655	49.675	49.696	49.716	49.736	49.756	49.776
49.796	49.816	49.836	49.856	49.876	49.896	49.916	49.936	49.956	49.976

49.996	50.016	50.036	50.056	50.076	50.096	50.116	50.136	50.156	50.176
50.196	50.216	50.236	50.256	50.276	50.296	50.315	50.335	50.355	50.375
50.395	50.415	50.435	50.455	50.475	50.494	50.514	50.534	50.554	50.574
50.594	50.614	50.633	50.653	50.673	50.693	50.713	50.733	50.752	50.772
50.792	50.812	50.832	50.851	50.871	50.891	50.911	50.930	50.950	50.970

50.990	51.009	51.029	51.049	51.069	51.088	51.108	51.128	51.148	51.167
51.187	51.207	51.226	51.246	51.266	51.285	51.305	51.325	51.344	51.364
51.384	51.403	51.423	51.443	51.462	51.482	51.501	51.521	51.541	51.560
51.580	51.599	51.619	51.639	51.658	51.678	51.697	51.717	51.736	51.756
51.776	51.795	51.815	51.834	51.854	51.873	51.893	51.912	51.932	51.951	

51.971	51.990	52.010	52.029	52.049	52.068	52.088	52.107	52.127	52.146
52.165	52.185	52.204	52.224	52.243	52.263	52.282	52.301	52.321	52.340
52.360	52.379	52.398	52.418	52.437	52.457	52.476	52.495	52.515	52.534
52.553	52.573	52.592	52.611	52.631	52.650	52.669	52.689	52.708	52.727
52.747	52.766	52.785	52.805	52.824	52.843	52.862	52.882	52.901	52.920

52.939	52.959	52.978	52.997	53.016	53.036	53.055	53.074	53.093	53.113
53.132	53.151	53.170	53.189	53.209	53.228	53.247	53.266	53.285	53.304
53.324	53.343	53.362	53.381	53.400	53.419	53.439	53.458	53.477	53.496
53.515	53.534	53.553	53.572	53.592	53.611	53.630	53.649	53.668	53.687
53.706	53.725	53.744	53.763	53.782	53.801	53.821	53.840	53.859	53.878

53.897	53.916	53.935	53.954	53.973	53.992	54.011	54.030	54.049	54.068
54.087	54.106	54.125	54.144	54.163	54.182	54.201	54.220	54.239	54.258
54.277	54.296	54.315	54.334	54.353	54.372	54.391	54.410	54.429	54.447
54.466	54.485	54.504	54.523	54.542	54.561	54.580	54.599	54.618	54.637
54.656	54.675	54.694	54.712	54.731	54.750	54.769	54.788	54.807	54.826

54.845
